Mean,SD,par,file,trait,type,treatment
4.3e-5,5.4e-5,GenVar,microbe_from_Mike/LN/asv_000896.parRes,asv_000896,microbe_from_Mike,LN
0.084851,0.106403,hsq,microbe_from_Mike/LN/asv_000896.parRes,asv_000896,microbe_from_Mike,LN
4.98e-4,4.96e-4,Pi,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
414.508606,413.363495,NnzSnp,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
3e-5,3.6e-5,SigmaSq,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
0.367778,0.832131,S,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
0.023193,0.002982,ResVar,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
0.001398,0.001914,GenVar,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
0.056769,0.076747,hsq,microbe_from_Mike/LN/asv_000906.parRes,asv_000906,microbe_from_Mike,LN
7.14e-4,6.26e-4,Pi,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
594.989014,521.770508,NnzSnp,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
7.7e-5,1.09e-4,SigmaSq,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
-0.113937,0.791253,S,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
0.018119,0.006866,ResVar,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
0.008987,0.00674,GenVar,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
0.330903,0.244975,hsq,microbe_from_Mike/LN/asv_000920.parRes,asv_000920,microbe_from_Mike,LN
0.00102,6.5e-4,Pi,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
850.251404,541.937195,NnzSnp,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
5.9e-5,5.6e-5,SigmaSq,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
0.018502,0.500033,S,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
0.005566,0.00227,ResVar,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
0.005897,0.002341,GenVar,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
0.512937,0.196133,hsq,microbe_from_Mike/LN/asv_000986.parRes,asv_000986,microbe_from_Mike,LN
0.001261,7.86e-4,Pi,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
1052.245361,655.696289,NnzSnp,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
1.48e-4,2e-4,SigmaSq,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
0.356598,0.572496,S,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
0.01739,0.005124,ResVar,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
0.009979,0.005189,GenVar,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
0.362852,0.182107,hsq,microbe_from_Mike/LN/asv_001001.parRes,asv_001001,microbe_from_Mike,LN
9.26e-4,6.87e-4,Pi,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
772.692383,573.62268099999994,NnzSnp,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
3.1e-5,5.1e-5,SigmaSq,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
0.118655,0.698798,S,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
0.010863,0.002356,ResVar,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
0.002748,0.002159,GenVar,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
0.201392,0.155005,hsq,microbe_from_Mike/LN/asv_001011.parRes,asv_001011,microbe_from_Mike,LN
6.16e-4,5.92e-4,Pi,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
513.02887,493.241821,NnzSnp,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
1.1e-5,1.5e-5,SigmaSq,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
0.130152,0.777982,S,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
0.011132,0.001688,ResVar,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
9.72e-4,0.001263,GenVar,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
0.080439,0.10343,hsq,microbe_from_Mike/LN/asv_001063.parRes,asv_001063,microbe_from_Mike,LN
2.54e-4,3.5e-4,Pi,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
210.876968,292.1651,NnzSnp,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
-0.683735,0.964704,S,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
2.07e-4,7.7e-5,ResVar,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
1.06e-4,7.5e-5,GenVar,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
0.337933,0.236948,hsq,microbe_from_Mike/LN/asv_001073.parRes,asv_001073,microbe_from_Mike,LN
6.51e-4,5.83e-4,Pi,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
543.112427,486.251251,NnzSnp,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
3.7e-5,4.6e-5,SigmaSq,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
-0.095933,0.757625,S,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
0.012864,0.003567,ResVar,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
0.004079,0.003409,GenVar,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
0.24007,0.197653,hsq,microbe_from_Mike/LN/asv_001085.parRes,asv_001085,microbe_from_Mike,LN
6.7e-5,2.9e-5,Pi,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
55.182499,22.737364,NnzSnp,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
-1.78977,0.294752,S,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
6.1e-5,2.8e-5,ResVar,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
3.67e-4,3.4e-5,GenVar,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
0.857647,0.064699,hsq,microbe_from_Mike/LN/asv_001167.parRes,asv_001167,microbe_from_Mike,LN
5.77e-4,5.58e-4,Pi,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
480.968842,464.975464,NnzSnp,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
4e-6,5e-6,SigmaSq,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
0.015594,0.784799,S,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
0.003323,6.54e-4,ResVar,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
4.22e-4,5.64e-4,GenVar,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
0.112794,0.149138,hsq,microbe_from_Mike/LN/asv_001169.parRes,asv_001169,microbe_from_Mike,LN
9.21e-4,7.28e-4,Pi,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
768.206055,607.257935,NnzSnp,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
1e-5,1.8e-5,SigmaSq,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
0.08006,0.670533,S,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
0.002818,6.85e-4,ResVar,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
7.73e-4,6.37e-4,GenVar,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
0.214974,0.173923,hsq,microbe_from_Mike/LN/asv_001204.parRes,asv_001204,microbe_from_Mike,LN
4.3e-4,3.91e-4,Pi,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
358.009247,326.200134,NnzSnp,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
5.6e-5,6.6e-5,SigmaSq,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
-0.02012,0.702554,S,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
0.005627,0.002344,ResVar,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
0.003097,0.002303,GenVar,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
0.354496,0.261109,hsq,microbe_from_Mike/LN/asv_001207.parRes,asv_001207,microbe_from_Mike,LN
3.9e-4,3.78e-4,Pi,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
324.960388,315.403687,NnzSnp,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
1.3e-5,1.2e-5,SigmaSq,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
0.789661,0.722017,S,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
7.1e-4,1.3e-4,ResVar,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
1.48e-4,1.13e-4,GenVar,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
0.171789,0.129315,hsq,microbe_from_Mike/LN/asv_001232.parRes,asv_001232,microbe_from_Mike,LN
9.64e-4,7.56e-4,Pi,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
804.241699,630.547729,NnzSnp,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
2.8e-5,4.3e-5,SigmaSq,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
0.016637,0.682725,S,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
0.0080510000000000009,0.002742,ResVar,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
0.003236,0.002671,GenVar,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
0.286034,0.232574,hsq,microbe_from_Mike/LN/asv_001234.parRes,asv_001234,microbe_from_Mike,LN
5.28e-4,5.07e-4,Pi,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
439.666992,422.595703,NnzSnp,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
0,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
0.010459,0.809642,S,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
3.38e-4,6e-5,ResVar,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
3.7e-5,5e-5,GenVar,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
0.097448,0.133027,hsq,microbe_from_Mike/LN/asv_001244.parRes,asv_001244,microbe_from_Mike,LN
0.00115,7.36e-4,Pi,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
959.791626,614.223511,NnzSnp,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
9e-5,1.08e-4,SigmaSq,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
0.252456,0.531954,S,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
0.007499,0.002809,ResVar,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
0.006674,0.002889,GenVar,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
0.46918,0.195971,hsq,microbe_from_Mike/LN/asv_001255.parRes,asv_001255,microbe_from_Mike,LN
5.42e-4,4.78e-4,Pi,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
451.891144,399.074463,NnzSnp,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
7.08e-4,0.002547,SigmaSq,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
0.232447,0.745776,S,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
0.046251,0.014955,ResVar,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
0.022732,0.014555,GenVar,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
0.329035,0.207015,hsq,microbe_from_Mike/LN/asv_001292.parRes,asv_001292,microbe_from_Mike,LN
9.6e-4,6.78e-4,Pi,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
800.915161,566.008789,NnzSnp,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
3.4e-5,5e-5,SigmaSq,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
-0.30847,0.61739,S,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
0.010048,0.003846,ResVar,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
0.006512,0.003824,GenVar,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
0.39231,0.225789,hsq,microbe_from_Mike/LN/asv_001294.parRes,asv_001294,microbe_from_Mike,LN
0.001319,8.07e-4,Pi,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
1100.340942,672.64502,NnzSnp,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
3e-6,3e-6,SigmaSq,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
0.254588,0.496785,S,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
2.39e-4,8.8e-5,ResVar,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
2.64e-4,9.2e-5,GenVar,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
0.522255,0.173413,hsq,microbe_from_Mike/LN/asv_001303.parRes,asv_001303,microbe_from_Mike,LN
5.05e-4,5.14e-4,Pi,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
420.334198,428.351105,NnzSnp,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
3e-6,4e-6,SigmaSq,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
0.23467,0.855504,S,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
0.004984,6.57e-4,ResVar,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
2.65e-4,4.29e-4,GenVar,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
0.05042,0.080763,hsq,microbe_from_Mike/LN/asv_001312.parRes,asv_001312,microbe_from_Mike,LN
9.31e-4,6.74e-4,Pi,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
776.425903,562.277527,NnzSnp,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
9e-6,1.5e-5,SigmaSq,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
-0.336635,0.661797,S,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
0.00111,5.86e-4,ResVar,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
0.001363,5.97e-4,GenVar,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
0.549866,0.234937,hsq,microbe_from_Mike/LN/asv_001319.parRes,asv_001319,microbe_from_Mike,LN
4.78e-4,5.35e-4,Pi,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
397.754211,445.877289,NnzSnp,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
9.7e-5,1.41e-4,SigmaSq,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
-0.296451,0.89654,S,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
0.017095,0.004818,ResVar,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
0.006824,0.004644,GenVar,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
0.284639,0.189898,hsq,microbe_from_Mike/LN/asv_001323.parRes,asv_001323,microbe_from_Mike,LN
3.9e-4,3.86e-4,Pi,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
324.733459,321.794342,NnzSnp,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
0,0,SigmaSq,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
0.424442,0.810199,S,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
2.8e-5,3e-6,ResVar,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
1e-6,2e-6,GenVar,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
0.037312,0.058008,hsq,microbe_from_Mike/LN/asv_001347.parRes,asv_001347,microbe_from_Mike,LN
3.6e-4,5.27e-4,Pi,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
300.020813,439.994141,NnzSnp,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
2.2e-5,3.6e-5,SigmaSq,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
-1.072747,0.562409,S,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
0.001619,8.64e-4,ResVar,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
0.003768,9.13e-4,GenVar,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
0.698613,0.160171,hsq,microbe_from_Mike/LN/asv_001416.parRes,asv_001416,microbe_from_Mike,LN
5.27e-4,5.3e-4,Pi,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
439.13269,442.235992,NnzSnp,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
3e-6,4e-6,SigmaSq,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
0.443679,0.814814,S,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
0.002696,3.31e-4,ResVar,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
1.34e-4,1.94e-4,GenVar,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
0.047286,0.067765,hsq,microbe_from_Mike/LN/asv_001444.parRes,asv_001444,microbe_from_Mike,LN
4.71e-4,4.84e-4,Pi,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
392.107544,403.515167,NnzSnp,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
0.347484,0.793793,S,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
3.8e-4,5e-5,ResVar,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
2.3e-5,3.3e-5,GenVar,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
0.058097,0.080584,hsq,microbe_from_Mike/LN/asv_001446.parRes,asv_001446,microbe_from_Mike,LN
6.01e-4,5.77e-4,Pi,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
500.908936,481.300812,NnzSnp,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
2e-6,5e-6,SigmaSq,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
0.142395,0.836455,S,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
0.00132,3.3e-4,ResVar,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
2.3e-4,3.03e-4,GenVar,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
0.148393,0.194037,hsq,microbe_from_Mike/LN/asv_001461.parRes,asv_001461,microbe_from_Mike,LN
4.76e-4,5.01e-4,Pi,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
396.363678,417.687744,NnzSnp,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
0.279633,0.829477,S,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
4.65e-4,8.6e-5,ResVar,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
5.2e-5,7.3e-5,GenVar,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
0.100927,0.139423,hsq,microbe_from_Mike/LN/asv_001499.parRes,asv_001499,microbe_from_Mike,LN
4.5e-5,1e-5,Pi,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
36.886749,5.773879,NnzSnp,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
4.1e-5,4.8e-5,SigmaSq,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
-1.821762,0.242863,S,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
0.001222,3.57e-4,ResVar,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
0.019046,7.55e-4,GenVar,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
0.93968,0.017642,hsq,microbe_from_Mike/LN/asv_001529.parRes,asv_001529,microbe_from_Mike,LN
6.66e-4,5.02e-4,Pi,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
554.910095,418.474487,NnzSnp,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
2e-6,3e-6,SigmaSq,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
-0.822828,0.728667,S,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
0.00165,8.37e-4,ResVar,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
0.001249,8.31e-4,GenVar,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
0.430246,0.282838,hsq,microbe_from_Mike/LN/asv_001532.parRes,asv_001532,microbe_from_Mike,LN
5.42e-4,4.92e-4,Pi,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
451.170013,410.990479,NnzSnp,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
0.173028,0.811858,S,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
6.35e-4,1.19e-4,ResVar,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
7.7e-5,1.01e-4,GenVar,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
0.107502,0.141048,hsq,microbe_from_Mike/LN/asv_001572.parRes,asv_001572,microbe_from_Mike,LN
3.4e-4,3.53e-4,Pi,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
282.854889,294.205048,NnzSnp,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
5.8e-5,6.7e-5,SigmaSq,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
0.584456,0.779946,S,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
0.006905,0.001242,ResVar,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
9.47e-4,0.001057,GenVar,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
0.120309,0.132538,hsq,microbe_from_Mike/LN/asv_001582.parRes,asv_001582,microbe_from_Mike,LN
5.51e-4,5.09e-4,Pi,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
458.888763,424.615662,NnzSnp,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
0.209968,0.783923,S,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
2.26e-4,5.1e-5,ResVar,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
4.2e-5,4.7e-5,GenVar,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
0.156805,0.172073,hsq,microbe_from_Mike/LN/asv_001621.parRes,asv_001621,microbe_from_Mike,LN
0.00104,7.61e-4,Pi,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
867.258484,634.997314,NnzSnp,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
4e-5,4.5e-5,SigmaSq,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
-0.270111,0.558186,S,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
0.004277,0.002279,ResVar,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
0.005948,0.002333,GenVar,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
0.580567,0.221112,hsq,microbe_from_Mike/LN/asv_001657.parRes,asv_001657,microbe_from_Mike,LN
